,,,,,,
,Sales ID,Date,Product Name,Total Revenue,Sales Location,Sales Medium
,AT-10487,10/Jun/19,Nes Cau,"$1,630.78 ",Australian Capital Territory,Online
,AT-11243,07/Jul/19,Nescafe,"$1,630.78 ",Australian Capital Territory,Online
,AT-13523,30/Sep/19,Smarties,$896.95 ,Australian Capital Territory,Direct
,AT-19813,10/Aug/20,Nescafe,"$1,512.88 ",Australian Capital Territory,Online
,AT-15500,14/Jan/20,Smarties,$800.84 ,Australian Capital Territory,Direct
,AT-18398,19/Jun/20,Smarties,$391.39 ,Australian Capital Territory,Online
,AT-6370,18/Oct/18,Nescafe,"$1,380.58 ",Australian Capital Territory,Online
,AT-15060,22/Nov/19,Nescafe,"$1,354.85 ",Australian Capital Territory,Direct
,AT-4745,20/Aug/18,Nescafe,"$1,337.70 ",Australian Capital Territory,Online
,AT-8550,03/Mar/19,Nescafe,"$1,330.64 ",Australian Capital Territory,Direct
,AT-21314,03/Oct/20,Smarties,$391.39 ,Australian Capital Territory,Online
,AT-10800,22/Jun/19,Nescafe,"$1,330.64 ",Australian Capital Territory,Direct
,AT-7726,05/Jan/19,Nescafe,"$1,303.40 ",Australian Capital Territory,Online
,AT-321,27/Jan/18,Nesquik Duo,"$6,589.03 ",Australian Capital Territory,Direct
,AT-2967,16/Jun/18,Nesquik Duo,"$4,166.59 ",Australian Capital Territory,Direct
,AT-3723,13/Jul/18,Nesquik Duo,"$1,799.53 ",Australian Capital Territory,Direct
,AT-7227,17/Nov/18,Nesquik Duo,"$5,232.47 ",Australian Capital Territory,Direct
,AT-8177,09/Feb/19,Nesquik Duo,"$3,875.90 ",Australian Capital Territory,Direct
,AT-10130,27/May/19,Nesquik Duo,"$5,426.26 ",Australian Capital Territory,Direct
,AT-10851,24/Jun/19,Nesquik Duo,"$5,758.48 ",Australian Capital Territory,Direct
,AT-11769,27/Jul/19,Nesquik Duo,"$7,641.06 ",Australian Capital Territory,Direct
,AT-13767,08/Oct/19,Nesquik Duo,"$1,993.32 ",Australian Capital Territory,Direct
,AT-15989,18/Feb/20,Nesquik Duo,"$20,348.48 ",Australian Capital Territory,Direct
,AT-16803,06/Apr/20,Nesquik Duo,"$7,474.95 ",Australian Capital Territory,Direct
,AT-17738,24/May/20,Nesquik Duo,$553.70 ,Australian Capital Territory,Direct
,AT-20571,07/Sep/20,Nesquik Duo,"$2,768.50 ",Australian Capital Territory,Direct
,AT-21354,05/Oct/20,Nesquik Duo,"$10,797.15 ",Australian Capital Territory,Direct
,AT-5907,01/Oct/18,Nescafe,"$1,238.66 ",Australian Capital Territory,Direct
,AT-20622,09/Sep/20,Nescafe,"$1,179.68 ",Australian Capital Territory,Direct
,AT-21567,13/Oct/20,Nescafe,"$1,179.68 ",Australian Capital Territory,Direct
,AT-21145,28/Sep/20,Nescafe,"$1,176.00 ",Australian Capital Territory,Direct
,AT-18669,29/Jun/20,Nescafe,"$1,161.30 ",Australian Capital Territory,Direct
,AT-11820,29/Jul/19,Nescafe,"$1,101.03 ",Australian Capital Territory,Direct
,AT-14330,29/Oct/19,Nescafe,"$1,058.40 ",Australian Capital Territory,Online
,AT-2118,10/May/18,Nescafe,"$1,029.00 ",Australian Capital Territory,Online
,AT-18137,10/Jun/20,Nescafe,"$1,029.00 ",Australian Capital Territory,Online
,AT-12040,06/Aug/19,Nescafe,"$1,029.00 ",Australian Capital Territory,Online
,AT-18844,05/Jul/20,Nescafe,"$1,029.00 ",Australian Capital Territory,Online
,AT-22409,12/Nov/20,Nescafe,"$1,000.00 ",Australian Capital Territory,Online
,AT-228,19/Jan/18,Nescafe,$970.26 ,Australian Capital Territory,Direct
,AT-1664,16/Apr/18,Maggi,"$1,989.40 ",Australian Capital Territory,Direct
,AT-4432,08/Aug/18,Milo,"$1,078.00 ",Australian Capital Territory,Direct
,AT-5350,11/Sep/18,Milo,"$1,078.00 ",Australian Capital Territory,Direct
,AT-6430,20/Oct/18,Milo,$490.00 ,Australian Capital Territory,Direct
,AT-9503,25/Apr/19,Nes Cau,$156.80 ,Australian Capital Territory,Direct
,AT-13261,20/Sep/19,Nes Cau,"$3,136.00 ",Australian Capital Territory,Direct
,AT-14017,17/Oct/19,Nes Cau,"$2,842.00 ",Australian Capital Territory,Direct
,AT-16511,20/Mar/20,Nes Cau,$294.00 ,Australian Capital Territory,Direct
,AT-20893,19/Sep/20,Nescafe,$955.50 ,Australian Capital Territory,Online
,AT-6057,06/Oct/18,Smarties,$382.81 ,Australian Capital Territory,Online
,AT-7179,15/Nov/18,Smarties,$382.81 ,Australian Capital Territory,Online
,AT-10809,22/Jun/19,Smarties,$717.50 ,Australian Capital Territory,Online
,AT-11556,19/Jul/19,Nescafe,$887.10 ,Australian Capital Territory,Direct
,AT-18086,08/Jun/20,Nescafe,$864.91 ,Australian Capital Territory,Direct
,AT-17013,17/Apr/20,Nescafe,$857.50 ,Australian Capital Territory,Online
,AT-22352,10/Nov/20,Nescafe,$848.89 ,Australian Capital Territory,Direct
,AT-5663,23/Sep/18,Nescafe,$808.50 ,Australian Capital Territory,Online
,AT-12605,27/Aug/19,Nescafe,$807.25 ,Australian Capital Territory,Direct
,AT-18895,07/Jul/20,Nescafe,$780.33 ,Australian Capital Territory,Online
,AT-21828,22/Oct/20,Nescafe,$774.20 ,Australian Capital Territory,Direct
,AT-931,06/Mar/18,Nescafe,$720.30 ,Australian Capital Territory,Online
,AT-5452,15/Sep/18,Nescafe,$720.30 ,Australian Capital Territory,Online
,AT-5139,03/Sep/18,Nescafe,$709.84 ,Australian Capital Territory,Online
,AT-1284,27/Mar/18,Nescafe,$688.14 ,Australian Capital Territory,Direct
,AT-5016,30/Aug/18,Nescafe,$688.14 ,Australian Capital Territory,Direct
,AT-7225,17/Nov/18,Nescafe,$674.42 ,Australian Capital Territory,Online
,AT-14471,03/Nov/19,Nescafe,$646.80 ,Australian Capital Territory,Online
,AT-18893,07/Jul/20,Nescafe,$646.80 ,Australian Capital Territory,Online
,AT-12999,10/Sep/19,Nescafe,$619.36 ,Australian Capital Territory,Direct
,AT-7745,07/Jan/19,Nescafe,$588.00 ,Australian Capital Territory,Online
,AT-18711,01/Jul/20,Nescafe,$554.44 ,Australian Capital Territory,Direct
,AT-15502,14/Jan/20,Nescafe,$514.50 ,Australian Capital Territory,Online
,AT-14759,12/Nov/19,Nescafe,$456.62 ,Australian Capital Territory,Online
,AT-7528,27/Nov/18,Nescafe,$428.75 ,Australian Capital Territory,Online
,AT-6421,20/Oct/18,Nescafe,$398.13 ,Australian Capital Territory,Online
,AT-19316,22/Jul/20,Nescafe,$391.39 ,Australian Capital Territory,Online
,AT-18709,01/Jul/20,Nescafe,$343.00 ,Australian Capital Territory,Online
,AT-17276,01/May/20,Nescafe,$318.50 ,Australian Capital Territory,Online
,AT-7170,15/Nov/18,Nescafe,$291.08 ,Australian Capital Territory,Direct
,AT-19602,02/Aug/20,Nescafe,$277.22 ,Australian Capital Territory,Direct
,AT-16502,20/Mar/20,Nescafe,$238.88 ,Australian Capital Territory,Online
,AT-16471,18/Mar/20,Nescafe,$235.75 ,Australian Capital Territory,Online
,AT-19600,02/Aug/20,Nescafe,$171.50 ,Australian Capital Territory,Online
,AT-20396,31/Aug/20,Nescafe,$130.46 ,Australian Capital Territory,Online
,AT-13944,14/Oct/19,Nescafe,$280.65 ,Australian Capital Territory,Direct
,AT-19193,18/Jul/20,Nescafe,$280.30 ,Australian Capital Territory,Direct
,AT-10827,23/Jun/19,Nescafe,$277.22 ,Australian Capital Territory,Direct
,AT-10876,25/Jun/19,Nescafe,$270.73 ,Australian Capital Territory,Online
,AT-17296,02/May/20,Nescafe,$270.73 ,Australian Capital Territory,Online
,AT-7255,18/Nov/18,Nescafe,$261.97 ,Australian Capital Territory,Online
,AT-15514,15/Jan/20,Nescafe,$248.68 ,Australian Capital Territory,Online
,AT-14359,30/Oct/19,Nescafe,$248.43 ,Australian Capital Territory,Online
,AT-9947,18/May/19,Nescafe,$235.94 ,Australian Capital Territory,Direct
,AT-8698,12/Mar/19,Nescafe,$232.51 ,Australian Capital Territory,Online
,AT-18920,08/Jul/20,Nescafe,$227.85 ,Australian Capital Territory,Online
,AT-22382,11/Nov/20,Nescafe,$224.24 ,Australian Capital Territory,Direct
,AT-2943,15/Jun/18,Nescafe,$213.46 ,Australian Capital Territory,Direct
,AT-22668,20/Nov/20,Nescafe,$212.91 ,Australian Capital Territory,Direct
,AT-2339,21/May/18,Nescafe,$206.44 ,Australian Capital Territory,Direct
,AT-18113,09/Jun/20,Nescafe,$192.20 ,Australian Capital Territory,Direct
,AT-7738,06/Jan/19,Nescafe,$192.08 ,Australian Capital Territory,Online
,AT-15605,23/Jan/20,Nescafe,$191.10 ,Australian Capital Territory,Online
,AT-12765,02/Sep/19,Nescafe,$188.75 ,Australian Capital Territory,Direct
,AT-354,30/Jan/18,Nescafe,$182.36 ,Australian Capital Territory,Direct
,AT-11583,20/Jul/19,Nescafe,$173.26 ,Australian Capital Territory,Direct
,AT-8260,14/Feb/19,Nescafe,$171.87 ,Australian Capital Territory,Direct
,AT-19840,11/Aug/20,Nescafe,$167.21 ,Australian Capital Territory,Online
,AT-15939,15/Feb/20,Nescafe,$163.23 ,Australian Capital Territory,Online
,AT-9171,08/Apr/19,Nescafe,$162.44 ,Australian Capital Territory,Online
,AT-11333,11/Jul/19,Nescafe,"$3,057.60 ",Australian Capital Territory,Online
,AT-125,11/Jan/18,Nescafe,"$3,035.55 ",Australian Capital Territory,Online
,AT-16782,05/Apr/20,Nescafe,"$2,866.50 ",Australian Capital Territory,Online
,AT-3316,29/Jun/18,Nescafe,"$2,842.61 ",Australian Capital Territory,Online
,AT-18164,11/Jun/20,Nescafe,"$2,793.00 ",Australian Capital Territory,Online
,AT-12067,07/Aug/19,Nescafe,"$2,744.00 ",Australian Capital Territory,Online
,AT-4772,21/Aug/18,Nescafe,$13.23 ,Australian Capital Territory,Online
,AT-4224,31/Jul/18,Nescafe,$12.81 ,Australian Capital Territory,Direct
,AT-14308,28/Oct/19,Nescafe,$12.73 ,Australian Capital Territory,Online
,AT-15136,25/Nov/19,Nescafe,$12.42 ,Australian Capital Territory,Online
,AT-9530,27/Apr/19,Nescafe,$11.94 ,Australian Capital Territory,Online
,AT-21855,23/Oct/20,Nescafe,$13.17 ,Australian Capital Territory,Direct
,AT-12632,28/Aug/19,Nescafe,$13.03 ,Australian Capital Territory,Direct
,AT-14357,30/Oct/19,Nescafe,$12.94 ,Australian Capital Territory,Online
,AT-10253,02/Jun/19,Nescafe,$12.74 ,Australian Capital Territory,Online
,AT-2138,11/May/18,Nescafe,$12.10 ,Australian Capital Territory,Online
,AT-4980,28/Aug/18,Nescafe,$11.80 ,Australian Capital Territory,Direct
,AT-5115,02/Sep/18,Nescafe,$11.78 ,Australian Capital Territory,Direct
,AT-5934,02/Oct/18,Nescafe,"$2,064.43 ",Australian Capital Territory,Direct
,AT-8567,04/Mar/19,Nescafe,"$1,995.97 ",Australian Capital Territory,Direct
,AT-1691,18/Apr/18,Nescafe,"$1,852.20 ",Australian Capital Territory,Online
,AT-16072,23/Feb/20,Nescafe,"$1,801.91 ",Australian Capital Territory,Direct
,AT-15138,25/Nov/19,Nescafe,"$1,774.19 ",Australian Capital Territory,Direct
,AT-4982,28/Aug/18,Maggi,$811.87 ,Australian Capital Territory,Online
,AT-5900,01/Oct/18,Maggi,$369.03 ,Australian Capital Territory,Online
,AT-6794,02/Nov/18,Maggi,$369.03 ,Australian Capital Territory,Online
,AT-10463,09/Jun/19,Maggi,"$1,845.16 ",Australian Capital Territory,Online
,AT-11570,19/Jul/19,Maggi,"$2,361.80 ",Australian Capital Territory,Online
,AT-14732,11/Nov/19,Maggi,$516.64 ,Australian Capital Territory,Online
,AT-18374,18/Jun/20,Maggi,$442.84 ,Australian Capital Territory,Online
,AT-19130,15/Jul/20,Maggi,$147.61 ,Australian Capital Territory,Online
,AT-22670,20/Nov/20,Maggi,"$1,623.74 ",Australian Capital Territory,Online
,AT-611,15/Feb/18,Maggi,$696.72 ,Australian Capital Territory,Direct
,AT-2528,30/May/18,Maggi,$497.66 ,Australian Capital Territory,Direct
,AT-2730,07/Jun/18,Maggi,"$1,254.09 ",Australian Capital Territory,Direct
,AT-6186,11/Oct/18,Maggi,$497.66 ,Australian Capital Territory,Direct
,AT-7143,14/Nov/18,Maggi,$497.66 ,Australian Capital Territory,Direct
,AT-8231,12/Feb/19,Maggi,"$3,185.00 ",Australian Capital Territory,Direct
,AT-8536,02/Mar/19,Maggi,"$3,185.00 ",Australian Capital Territory,Direct
,AT-10776,21/Jun/19,Maggi,"$2,488.28 ",Australian Capital Territory,Direct
,AT-11856,30/Jul/19,Maggi,"$2,488.28 ",Australian Capital Territory,Direct
,AT-12774,02/Sep/19,Maggi,"$3,185.00 ",Australian Capital Territory,Direct
,AT-15081,23/Nov/19,Maggi,"$2,886.41 ",Australian Capital Territory,Direct
,AT-16139,27/Feb/20,Maggi,"$2,388.75 ",Australian Capital Territory,Direct
,AT-16357,11/Mar/20,Maggi,"$2,786.88 ",Australian Capital Territory,Direct
,AT-16866,09/Apr/20,Maggi,"$3,881.72 ",Australian Capital Territory,Direct
,AT-18687,30/Jun/20,Maggi,$398.13 ,Australian Capital Territory,Direct
,AT-19443,27/Jul/20,Maggi,$597.19 ,Australian Capital Territory,Direct
,AT-19578,01/Aug/20,Maggi,$199.06 ,Australian Capital Territory,Direct
,AT-1661,16/Apr/18,Kit Kat,$268.61 ,Australian Capital Territory,Online
,AT-2526,30/May/18,Kit Kat,$191.87 ,Australian Capital Territory,Online
,AT-5428,14/Sep/18,Kit Kat,$422.10 ,Australian Capital Territory,Online
,AT-6184,11/Oct/18,Kit Kat,$644.67 ,Australian Capital Territory,Online
,AT-8738,14/Mar/19,Kit Kat,"$1,227.94 ",Australian Capital Territory,Online
,AT-13339,23/Sep/19,Kit Kat,"$1,227.94 ",Australian Capital Territory,Online
,AT-14257,26/Oct/19,Kit Kat,"$1,350.73 ",Australian Capital Territory,Online
,AT-16355,11/Mar/20,Kit Kat,"$1,112.82 ",Australian Capital Territory,Online
,AT-17342,04/May/20,Kit Kat,"$1,841.91 ",Australian Capital Territory,Online
,AT-17902,01/Jun/20,Kit Kat,$920.96 ,Australian Capital Territory,Online
,AT-18820,04/Jul/20,Kit Kat,$460.48 ,Australian Capital Territory,Online
,AT-19900,13/Aug/20,Kit Kat,"$1,036.07 ",Australian Capital Territory,Online
,AT-939,07/Mar/18,Kit Kat,$308.70 ,Australian Capital Territory,Online
,AT-3256,27/Jun/18,Kit Kat,"$3,049.27 ",Australian Capital Territory,Online
,AT-5227,07/Sep/18,Kit Kat,$653.42 ,Australian Capital Territory,Online
,AT-7549,28/Nov/18,Kit Kat,$405.77 ,Australian Capital Territory,Online
,AT-8089,04/Feb/19,Kit Kat,$940.80 ,Australian Capital Territory,Direct
,AT-8760,16/Mar/19,Kit Kat,$117.60 ,Australian Capital Territory,Online
,AT-12058,07/Aug/19,Kit Kat,"$2,489.20 ",Australian Capital Territory,Online
,AT-12814,04/Sep/19,Kit Kat,$933.45 ,Australian Capital Territory,Online
,AT-15397,06/Jan/20,Kit Kat,$306.99 ,Australian Capital Territory,Online
,AT-15901,13/Feb/20,Kit Kat,$588.00 ,Australian Capital Territory,Direct
,AT-16852,09/Apr/20,Kit Kat,"$1,793.77 ",Australian Capital Territory,Direct
,AT-17370,06/May/20,Kit Kat,"$1,127.00 ",Australian Capital Territory,Online
,AT-19942,15/Aug/20,Kit Kat,$155.58 ,Australian Capital Territory,Online
,AT-20860,18/Sep/20,Kit Kat,$933.45 ,Australian Capital Territory,Online
,AT-21967,28/Oct/20,Kit Kat,"$6,067.43 ",Australian Capital Territory,Online
,AT-2511,29/May/18,Nescafe Gold,$771.75 ,Australian Capital Territory,Online
,AT-3003,17/Feb/18,Nescafe Gold,$951.83 ,Australian Capital Territory,Online
,AT-6135,09/Oct/18,Nescafe Gold,$308.70 ,Australian Capital Territory,Online
,AT-6906,06/Nov/18,Nescafe Gold,$514.50 ,Australian Capital Territory,Online
,AT-9163,07/Apr/19,Nescafe Gold,"$2,352.00 ",Australian Capital Territory,Online
,AT-10563,13/Jun/19,Nescafe Gold,$793.80 ,Australian Capital Territory,Online
,AT-14046,18/Oct/19,Nescafe Gold,$352.80 ,Australian Capital Territory,Online
,AT-15024,21/Nov/19,Nescafe Gold,$470.40 ,Australian Capital Territory,Online
,AT-16774,04/Apr/20,Nescafe Gold,$220.50 ,Australian Capital Territory,Online
,AT-18636,28/Jun/20,Nescafe Gold,$441.00 ,Australian Capital Territory,Online
,AT-20607,08/Sep/20,Nescafe Gold,$955.50 ,Australian Capital Territory,Online
,AT-22962,30/Nov/20,Nescafe Gold,$808.50 ,Australian Capital Territory,Online
,AT-2681,05/Jun/18,Nescafe Gold,$498.27 ,Australian Capital Territory,Direct
,AT-3437,02/Jul/18,Nescafe Gold,$923.93 ,Australian Capital Territory,Direct
,AT-6908,06/Nov/18,Nescafe Gold,$837.09 ,Australian Capital Territory,Direct
,AT-10565,13/Jun/19,Nescafe Gold,$478.34 ,Australian Capital Territory,Direct
,AT-11483,16/Jul/19,Nescafe Gold,"$2,491.34 ",Australian Capital Territory,Direct
,AT-12590,26/Aug/19,Nescafe Gold,$398.62 ,Australian Capital Territory,Direct
,AT-19394,25/Jul/20,Nescafe Gold,$199.31 ,Australian Capital Territory,Direct
,AT-20150,22/Aug/20,Nescafe Gold,$996.54 ,Australian Capital Territory,Direct
,AT-418,03/Feb/18,Nes Cau,$782.47 ,Australian Capital Territory,Direct
,AT-1241,24/Mar/18,Nes Cau,$782.47 ,Australian Capital Territory,Direct
,AT-1871,27/Apr/18,Nes Cau,$625.98 ,Australian Capital Territory,Direct
,AT-3701,12/Jul/18,Nes Cau,$782.47 ,Australian Capital Territory,Direct
,AT-4457,09/Aug/18,Nes Cau,$625.98 ,Australian Capital Territory,Direct
,AT-9482,24/Apr/19,Nes Cau,"$3,577.00 ",Australian Capital Territory,Direct
,AT-9875,14/May/19,Nes Cau,"$1,967.35 ",Australian Capital Territory,Direct
,AT-11585,20/Jul/19,Nes Cau,"$2,861.60 ",Australian Capital Territory,Direct
,AT-12530,24/Aug/19,Nes Cau,"$1,430.80 ",Australian Capital Territory,Direct
,AT-14510,04/Nov/19,Milo,"$2,146.20 ",Australian Capital Territory,Direct
,AT-17723,23/May/20,Milo,"$1,341.38 ",Australian Capital Territory,Direct
,AT-18173,11/Jun/20,Milo,"$1,341.38 ",Australian Capital Territory,Direct
,AT-21170,29/Sep/20,Milo,"$1,341.38 ",Australian Capital Territory,Direct
,AT-21332,04/Oct/20,Milo,"$1,341.38 ",Australian Capital Territory,Direct
,AT-22088,01/Nov/20,Milo,"$1,788.50 ",Australian Capital Territory,Direct
,AT-002,01/Jan/18,Milo,"$3,461.30 ",Australian Capital Territory,Direct
,AT-710,22/Feb/18,Milo,"$1,597.52 ",Australian Capital Territory,Direct
,AT-1669,17/Apr/18,Milo,"$1,198.14 ",Australian Capital Territory,Direct
,AT-3500,05/Jul/18,Milo,"$3,061.92 ",Australian Capital Territory,Direct
,AT-5741,26/Sep/18,Milo,"$3,594.43 ",Australian Capital Territory,Direct
,AT-6497,23/Oct/18,Milo,"$4,925.69 ",Australian Capital Territory,Direct
,AT-7850,16/Jan/19,Milo,"$3,803.63 ",Australian Capital Territory,Direct
,AT-8931,26/Mar/19,Milo,"$5,020.79 ",Australian Capital Territory,Direct
,AT-10304,04/Jun/19,Milo,"$6,237.95 ",Australian Capital Territory,Direct
,AT-11060,01/Jul/19,Milo,"$3,651.48 ",Australian Capital Territory,Direct
,AT-14558,06/Nov/19,Milo,"$2,434.32 ",Australian Capital Territory,Direct
,AT-15626,25/Jan/20,Milo,"$23,011.93 ",Australian Capital Territory,Direct
,AT-16548,23/Mar/20,Milo,"$3,423.26 ",Australian Capital Territory,Direct
,AT-17571,16/May/20,Milo,"$4,564.35 ",Australian Capital Territory,Direct
,AT-18215,13/Jun/20,Milo,"$8,748.34 ",Australian Capital Territory,Direct
,AT-19133,16/Jul/20,Milo,"$7,417.07 ",Australian Capital Territory,Direct
,AT-20213,25/Aug/20,Milo,"$3,042.90 ",Australian Capital Territory,Direct
,AT-004,01/Jan/18,Nestle Drumstick,"$1,255.64 ",Australian Capital Territory,Direct
,AT-440,05/Feb/18,Nestle Drumstick,$279.03 ,Australian Capital Territory,Direct
,AT-908,05/Mar/18,Nestle Drumstick,$697.58 ,Australian Capital Territory,Direct
,AT-3043,19/Jun/18,Nestle Drumstick,$498.27 ,Australian Capital Territory,Direct
,AT-6499,23/Oct/18,Nestle Drumstick,$498.27 ,Australian Capital Territory,Direct
,AT-7492,26/Nov/18,Nestle Drumstick,$558.06 ,Australian Capital Territory,Direct
,AT-8060,02/Feb/19,Nestle Drumstick,"$2,192.38 ",Australian Capital Territory,Direct
,AT-8729,14/Mar/19,Nestle Drumstick,"$3,188.92 ",Australian Capital Territory,Direct
,AT-11062,01/Jul/19,Nestle Drumstick,"$2,491.34 ",Australian Capital Territory,Direct
,AT-12007,05/Aug/19,Nestle Drumstick,"$3,188.92 ",Australian Capital Territory,Direct
,AT-13087,14/Sep/19,Nestle Drumstick,"$2,311.97 ",Australian Capital Territory,Direct
,AT-15968,17/Feb/20,Nestle Drumstick,$953.83 ,Australian Capital Territory,Direct
,AT-16550,23/Mar/20,Nestle Drumstick,$298.96 ,Australian Capital Territory,Direct
,AT-16874,10/Apr/20,Nestle Drumstick,$697.58 ,Australian Capital Territory,Direct
,AT-17333,04/May/20,Nestle Drumstick,"$1,893.42 ",Australian Capital Territory,Direct
,AT-19891,13/Aug/20,Nestle Drumstick,$199.31 ,Australian Capital Territory,Direct
,AT-20647,10/Sep/20,Nestle Drumstick,"$1,195.85 ",Australian Capital Territory,Direct
,AT-1879,28/Apr/18,Nestle Drumstick,"$1,582.09 ",Australian Capital Territory,Direct
,AT-2136,11/May/18,Nestle Drumstick,$527.36 ,Australian Capital Territory,Direct
,AT-4014,24/Jul/18,Nestle Drumstick,"$2,636.81 ",Australian Capital Territory,Direct
,AT-4770,21/Aug/18,Nestle Drumstick,"$1,582.09 ",Australian Capital Territory,Direct
,AT-9490,25/Apr/19,Nestle Drumstick,"$1,808.10 ",Australian Capital Territory,Direct
,AT-10104,26/May/19,Nestle Drumstick,"$3,139.06 ",Australian Capital Territory,Direct
,AT-12816,04/Sep/19,Nestle Drumstick,"$4,018.00 ",Australian Capital Territory,Direct
,AT-13734,07/Oct/19,Nestle Drumstick,"$1,707.65 ",Australian Capital Territory,Direct
,AT-14859,16/Nov/19,Nestle Drumstick,"$3,641.31 ",Australian Capital Territory,Direct
,AT-18486,23/Jun/20,Nestle Drumstick,$502.25 ,Australian Capital Territory,Direct
,AT-21645,16/Oct/20,Nestle Drumstick,"$1,506.75 ",Australian Capital Territory,Direct
,AT-22437,13/Nov/20,Nestle Drumstick,"$2,762.38 ",Australian Capital Territory,Direct
,AT-1303,28/Mar/18,Smarties,"$1,121.18 ",Australian Capital Territory,Direct
,AT-1713,19/Apr/18,Nes Cau,"$8,857.33 ",Australian Capital Territory,Direct
